time_s,probe,quantity,value,unit
18144000,P_3_3_13,sw,0,
18144000,P_8_3_13,pressure,19043200,Pa
18144000,P_8_3_13,sg,0,
18144000,P_8_3_13,so,1,
18144000,P_8_3_13,sw,0,
18144000,P_13_3_13,pressure,19003000,Pa
18144000,P_13_3_13,sg,0,
18144000,P_13_3_13,so,1,
18144000,P_13_3_13,sw,0,
18144000,P_3_8_13,pressure,19056800,Pa
18144000,P_3_8_13,sg,0,
18144000,P_3_8_13,so,1,
18144000,P_3_8_13,sw,0,
18144000,P_8_8_13,pressure,19062800,Pa
18144000,P_8_8_13,sg,0,
18144000,P_8_8_13,so,1,
18144000,P_8_8_13,sw,0,
18144000,P_13_8_13,pressure,19043200,Pa
18144000,P_13_8_13,sg,0,
18144000,P_13_8_13,so,1,
18144000,P_13_8_13,sw,0,
18144000,P_3_13_13,pressure,19065800,Pa
18144000,P_3_13_13,sg,0,
18144000,P_3_13_13,so,1,
18144000,P_3_13_13,sw,0,
18144000,P_8_13_13,pressure,19056800,Pa
18144000,P_8_13_13,sg,0,
18144000,P_8_13_13,so,1,
18144000,P_8_13_13,sw,0,
18144000,P_13_13_13,pressure,19003800,Pa
18144000,P_13_13_13,sg,0,
18144000,P_13_13_13,so,1,
18144000,P_13_13_13,sw,0,
20736000,P_3_3_15,pressure,19003200,Pa
20736000,P_3_3_15,sg,0,
20736000,P_3_3_15,so,1,
20736000,P_3_3_15,sw,0,
20736000,P_8_3_15,pressure,19031300,Pa
20736000,P_8_3_15,sg,0,
20736000,P_8_3_15,so,1,
20736000,P_8_3_15,sw,0,
20736000,P_13_3_15,pressure,19002300,Pa
20736000,P_13_3_15,sg,0,
20736000,P_13_3_15,so,1,
20736000,P_13_3_15,sw,0,
20736000,P_3_8_15,pressure,19044800,Pa
20736000,P_3_8_15,sg,0,
20736000,P_3_8_15,so,1,
20736000,P_3_8_15,sw,0,
20736000,P_8_8_15,pressure,19042700,Pa
20736000,P_8_8_15,sg,0,
20736000,P_8_8_15,so,1,
20736000,P_8_8_15,sw,0,
20736000,P_13_8_15,pressure,19031300,Pa
20736000,P_13_8_15,sg,0,
20736000,P_13_8_15,so,1,
20736000,P_13_8_15,sw,0,
20736000,P_3_13_15,pressure,19055100,Pa
20736000,P_3_13_15,sg,0,
20736000,P_3_13_15,so,1,
20736000,P_3_13_15,sw,0,
20736000,P_8_13_15,pressure,19044800,Pa
20736000,P_8_13_15,sg,0,
20736000,P_8_13_15,so,1,
20736000,P_8_13_15,sw,0,
20736000,P_13_13_15,pressure,19003200,Pa
20736000,P_13_13_15,sg,0,
20736000,P_13_13_15,so,1,
20736000,P_13_13_15,sw,0,
20736000,P_3_3_14,pressure,19003400,Pa
20736000,P_3_3_14,sg,0,
20736000,P_3_3_14,so,1,
20736000,P_3_3_14,sw,0,
20736000,P_8_3_14,pressure,19035100,Pa
20736000,P_8_3_14,sg,0,
20736000,P_8_3_14,so,1,
20736000,P_8_3_14,sw,0,
20736000,P_13_3_14,pressure,19002500,Pa
20736000,P_13_3_14,sg,0,
20736000,P_13_3_14,so,1,
20736000,P_13_3_14,sw,0,
20736000,P_3_8_14,pressure,19048700,Pa
20736000,P_3_8_14,sg,0,
20736000,P_3_8_14,so,1,
20736000,P_3_8_14,sw,0,
20736000,P_8_8_14,pressure,19048400,Pa
20736000,P_8_8_14,sg,0,
20736000,P_8_8_14,so,1,
20736000,P_8_8_14,sw,0,
20736000,P_13_8_14,pressure,19035100,Pa
20736000,P_13_8_14,sg,0,
20736000,P_13_8_14,so,1,
20736000,P_13_8_14,sw,0,
20736000,P_3_13_14,pressure,19058700,Pa
20736000,P_3_13_14,sg,0,
20736000,P_3_13_14,so,1,
20736000,P_3_13_14,sw,0,
20736000,P_8_13_14,pressure,19048700,Pa
20736000,P_8_13_14,sg,0,
20736000,P_8_13_14,so,1,
20736000,P_8_13_14,sw,0,
20736000,P_13_13_14,pressure,19003400,Pa
20736000,P_13_13_14,sg,0,
20736000,P_13_13_14,so,1,
20736000,P_13_13_14,sw,0,
20736000,P_3_3_13,pressure,19003800,Pa
20736000,P_3_3_13,sg,0,
20736000,P_3_3_13,so,1,
20736000,P_3_3_13,sw,0,
20736000,P_8_3_13,pressure,19043200,Pa
20736000,P_8_3_13,sg,0,
20736000,P_8_3_13,so,1,
20736000,P_8_3_13,sw,0,
20736000,P_13_3_13,pressure,19003000,Pa
20736000,P_13_3_13,sg,0,
20736000,P_13_3_13,so,1,
20736000,P_13_3_13,sw,0,
20736000,P_3_8_13,pressure,19056800,Pa
20736000,P_3_8_13,sg,0,
20736000,P_3_8_13,so,1,
20736000,P_3_8_13,sw,0,
20736000,P_8_8_13,pressure,19062800,Pa
20736000,P_8_8_13,sg,0,
20736000,P_8_8_13,so,1,
20736000,P_8_8_13,sw,0,
20736000,P_13_8_13,pressure,19043200,Pa
20736000,P_13_8_13,sg,0,
20736000,P_13_8_13,so,1,
20736000,P_13_8_13,sw,0,
20736000,P_3_13_13,pressure,19065800,Pa
20736000,P_3_13_13,sg,0,
20736000,P_3_13_13,so,1,
20736000,P_3_13_13,sw,0,
20736000,P_8_13_13,pressure,19056800,Pa
20736000,P_8_13_13,sg,0,
20736000,P_8_13_13,so,1,
20736000,P_8_13_13,sw,0,
20736000,P_13_13_13,pressure,19003800,Pa
20736000,P_13_13_13,sg,0,
20736000,P_13_13_13,so,1,
20736000,P_13_13_13,sw,0,
23328000,P_3_3_15,pressure,19003200,Pa
23328000,P_3_3_15,sg,0,
23328000,P_3_3_15,so,1,
23328000,P_3_3_15,sw,0,
23328000,P_8_3_15,pressure,19031300,Pa
23328000,P_8_3_15,sg,0,
23328000,P_8_3_15,so,1,
23328000,P_8_3_15,sw,0,
23328000,P_13_3_15,pressure,19002300,Pa
23328000,P_13_3_15,sg,0,
23328000,P_13_3_15,so,1,
23328000,P_13_3_15,sw,0,
23328000,P_3_8_15,pressure,19044800,Pa
23328000,P_3_8_15,sg,0,
23328000,P_3_8_15,so,1,
23328000,P_3_8_15,sw,0,
23328000,P_8_8_15,pressure,19042700,Pa
23328000,P_8_8_15,sg,0,
23328000,P_8_8_15,so,1,
23328000,P_8_8_15,sw,0,
23328000,P_13_8_15,pressure,19031300,Pa
23328000,P_13_8_15,sg,0,
23328000,P_13_8_15,so,1,
23328000,P_13_8_15,sw,0,
23328000,P_3_13_15,pressure,19055100,Pa
23328000,P_3_13_15,sg,0,
23328000,P_3_13_15,so,1,
23328000,P_3_13_15,sw,0,
23328000,P_8_13_15,pressure,19044800,Pa
23328000,P_8_13_15,sg,0,
23328000,P_8_13_15,so,1,
23328000,P_8_13_15,sw,0,
23328000,P_13_13_15,pressure,19003200,Pa
23328000,P_13_13_15,sg,0,
23328000,P_13_13_15,so,1,
23328000,P_13_13_15,sw,0,
23328000,P_3_3_14,pressure,19003400,Pa
23328000,P_3_3_14,sg,0,
23328000,P_3_3_14,so,1,
23328000,P_3_3_14,sw,0,
23328000,P_8_3_14,pressure,19035100,Pa
23328000,P_8_3_14,sg,0,
23328000,P_8_3_14,so,1,
23328000,P_8_3_14,sw,0,
23328000,P_13_3_14,pressure,19002500,Pa
23328000,P_13_3_14,sg,0,
23328000,P_13_3_14,so,1,
23328000,P_13_3_14,sw,0,
23328000,P_3_8_14,pressure,19048700,Pa
23328000,P_3_8_14,sg,0,
23328000,P_3_8_14,so,1,
23328000,P_3_8_14,sw,0,
23328000,P_8_8_14,pressure,19048400,Pa
23328000,P_8_8_14,sg,0,
23328000,P_8_8_14,so,1,
23328000,P_8_8_14,sw,0,
23328000,P_13_8_14,pressure,19035100,Pa
23328000,P_13_8_14,sg,0,
23328000,P_13_8_14,so,1,
23328000,P_13_8_14,sw,0,
23328000,P_3_13_14,pressure,19058700,Pa
23328000,P_3_13_14,sg,0,
23328000,P_3_13_14,so,1,
23328000,P_3_13_14,sw,0,
23328000,P_8_13_14,pressure,19048700,Pa
23328000,P_8_13_14,sg,0,
23328000,P_8_13_14,so,1,
23328000,P_8_13_14,sw,0,
23328000,P_13_13_14,pressure,19003400,Pa
23328000,P_13_13_14,sg,0,
23328000,P_13_13_14,so,1,
23328000,P_13_13_14,sw,0,
23328000,P_3_3_13,pressure,19003800,Pa
23328000,P_3_3_13,sg,0,
23328000,P_3_3_13,so,1,
23328000,P_3_3_13,sw,0,
23328000,P_8_3_13,pressure,19043200,Pa
23328000,P_8_3_13,sg,0,
23328000,P_8_3_13,so,1,
23328000,P_8_3_13,sw,0,
23328000,P_13_3_13,pressure,19003000,Pa
23328000,P_13_3_13,sg,0,
23328000,P_13_3_13,so,1,
23328000,P_13_3_13,sw,0,
23328000,P_3_8_13,pressure,19056800,Pa
23328000,P_3_8_13,sg,0,
23328000,P_3_8_13,so,1,
23328000,P_3_8_13,sw,0,
23328000,P_8_8_13,pressure,19062800,Pa
23328000,P_8_8_13,sg,0,
23328000,P_8_8_13,so,1,
23328000,P_8_8_13,sw,0,
23328000,P_13_8_13,pressure,19043200,Pa
23328000,P_13_8_13,sg,0,
23328000,P_13_8_13,so,1,
23328000,P_13_8_13,sw,0,
23328000,P_3_13_13,pressure,19065800,Pa
23328000,P_3_13_13,sg,0,
23328000,P_3_13_13,so,1,
23328000,P_3_13_13,sw,0,
23328000,P_8_13_13,pressure,19056800,Pa
23328000,P_8_13_13,sg,0,
23328000,P_8_13_13,so,1,
23328000,P_8_13_13,sw,0,
23328000,P_13_13_13,pressure,19003800,Pa
23328000,P_13_13_13,sg,0,
23328000,P_13_13_13,so,1,
23328000,P_13_13_13,sw,0,
25920000,P_3_3_15,pressure,19003200,Pa
25920000,P_3_3_15,sg,0,
25920000,P_3_3_15,so,1,
25920000,P_3_3_15,sw,0,
25920000,P_8_3_15,pressure,19031300,Pa
25920000,P_8_3_15,sg,0,
25920000,P_8_3_15,so,1,
25920000,P_8_3_15,sw,0,
25920000,P_13_3_15,pressure,19002300,Pa
25920000,P_13_3_15,sg,0,
25920000,P_13_3_15,so,1,
25920000,P_13_3_15,sw,0,
25920000,P_3_8_15,pressure,19044800,Pa
25920000,P_3_8_15,sg,0,
25920000,P_3_8_15,so,1,
25920000,P_3_8_15,sw,0,
25920000,P_8_8_15,pressure,19042700,Pa
25920000,P_8_8_15,sg,0,
25920000,P_8_8_15,so,1,
25920000,P_8_8_15,sw,0,
25920000,P_13_8_15,pressure,19031300,Pa
25920000,P_13_8_15,sg,0,
25920000,P_13_8_15,so,1,
25920000,P_13_8_15,sw,0,
25920000,P_3_13_15,pressure,19055100,Pa
25920000,P_3_13_15,sg,0,
25920000,P_3_13_15,so,1,
25920000,P_3_13_15,sw,0,
25920000,P_8_13_15,pressure,19044800,Pa
25920000,P_8_13_15,sg,0,
25920000,P_8_13_15,so,1,
25920000,P_8_13_15,sw,0,
25920000,P_13_13_15,pressure,19003200,Pa
25920000,P_13_13_15,sg,0,
25920000,P_13_13_15,so,1,
25920000,P_13_13_15,sw,0,
25920000,P_3_3_14,pressure,19003400,Pa
25920000,P_3_3_14,sg,0,
25920000,P_3_3_14,so,1,
25920000,P_3_3_14,sw,0,
25920000,P_8_3_14,pressure,19035100,Pa
25920000,P_8_3_14,sg,0,
25920000,P_8_3_14,so,1,
25920000,P_8_3_14,sw,0,
25920000,P_13_3_14,pressure,19002500,Pa
25920000,P_13_3_14,sg,0,
25920000,P_13_3_14,so,1,
25920000,P_13_3_14,sw,0,
25920000,P_3_8_14,pressure,19048700,Pa
25920000,P_3_8_14,sg,0,
25920000,P_3_8_14,so,1,
25920000,P_3_8_14,sw,0,
25920000,P_8_8_14,pressure,19048400,Pa
25920000,P_8_8_14,sg,0,
25920000,P_8_8_14,so,1,
25920000,P_8_8_14,sw,0,
25920000,P_13_8_14,pressure,19035100,Pa
25920000,P_13_8_14,sg,0,
25920000,P_13_8_14,so,1,
25920000,P_13_8_14,sw,0,
25920000,P_3_13_14,pressure,19058700,Pa
25920000,P_3_13_14,sg,0,
25920000,P_3_13_14,so,1,
25920000,P_3_13_14,sw,0,
25920000,P_8_13_14,pressure,19048700,Pa
25920000,P_8_13_14,sg,0,
25920000,P_8_13_14,so,1,
25920000,P_8_13_14,sw,0,
25920000,P_13_13_14,pressure,19003400,Pa
25920000,P_13_13_14,sg,0,
25920000,P_13_13_14,so,1,
25920000,P_13_13_14,sw,0,
25920000,P_3_3_13,pressure,19003800,Pa
25920000,P_3_3_13,sg,0,
25920000,P_3_3_13,so,1,
25920000,P_3_3_13,sw,0,
25920000,P_8_3_13,pressure,19043200,Pa
25920000,P_8_3_13,sg,0,
25920000,P_8_3_13,so,1,
25920000,P_8_3_13,sw,0,
25920000,P_13_3_13,pressure,19003000,Pa
25920000,P_13_3_13,sg,0,
25920000,P_13_3_13,so,1,
25920000,P_13_3_13,sw,0,
25920000,P_3_8_13,pressure,19056800,Pa
25920000,P_3_8_13,sg,0,
25920000,P_3_8_13,so,1,
25920000,P_3_8_13,sw,0,
25920000,P_8_8_13,pressure,19062800,Pa
25920000,P_8_8_13,sg,0,
25920000,P_8_8_13,so,1,
25920000,P_8_8_13,sw,0,
25920000,P_13_8_13,pressure,19043200,Pa
25920000,P_13_8_13,sg,0,
25920000,P_13_8_13,so,1,
25920000,P_13_8_13,sw,0,
25920000,P_3_13_13,pressure,19065800,Pa
25920000,P_3_13_13,sg,0,
25920000,P_3_13_13,so,1,
25920000,P_3_13_13,sw,0,
25920000,P_8_13_13,pressure,19056800,Pa
25920000,P_8_13_13,sg,0,
25920000,P_8_13_13,so,1,
25920000,P_8_13_13,sw,0,
25920000,P_13_13_13,pressure,19003800,Pa
25920000,P_13_13_13,sg,0,
25920000,P_13_13_13,so,1,
25920000,P_13_13_13,sw,0,
28512000,P_3_3_15,pressure,19003200,Pa
28512000,P_3_3_15,sg,0,
28512000,P_3_3_15,so,1,
28512000,P_3_3_15,sw,0,
28512000,P_8_3_15,pressure,19031300,Pa
28512000,P_8_3_15,sg,0,
28512000,P_8_3_15,so,1,
28512000,P_8_3_15,sw,0,
28512000,P_13_3_15,pressure,19002300,Pa
28512000,P_13_3_15,sg,0,
28512000,P_13_3_15,so,1,
28512000,P_13_3_15,sw,0,
28512000,P_3_8_15,pressure,19044800,Pa
28512000,P_3_8_15,sg,0,
28512000,P_3_8_15,so,1,
28512000,P_3_8_15,sw,0,
28512000,P_8_8_15,pressure,19042700,Pa
28512000,P_8_8_15,sg,0,
28512000,P_8_8_15,so,1,
28512000,P_8_8_15,sw,0,
28512000,P_13_8_15,pressure,19031300,Pa
28512000,P_13_8_15,sg,0,
28512000,P_13_8_15,so,1,
28512000,P_13_8_15,sw,0,
28512000,P_3_13_15,pressure,19055100,Pa
28512000,P_3_13_15,sg,0,
28512000,P_3_13_15,so,1,
28512000,P_3_13_15,sw,0,
28512000,P_8_13_15,pressure,19044800,Pa
28512000,P_8_13_15,sg,0,
28512000,P_8_13_15,so,1,
28512000,P_8_13_15,sw,0,
28512000,P_13_13_15,pressure,19003200,Pa
28512000,P_13_13_15,sg,0,
28512000,P_13_13_15,so,1,
28512000,P_13_13_15,sw,0,
28512000,P_3_3_14,pressure,19003400,Pa
28512000,P_3_3_14,sg,0,
28512000,P_3_3_14,so,1,
28512000,P_3_3_14,sw,0,
28512000,P_8_3_14,pressure,19035100,Pa
28512000,P_8_3_14,sg,0,
28512000,P_8_3_14,so,1,
28512000,P_8_3_14,sw,0,
28512000,P_13_3_14,pressure,19002500,Pa
28512000,P_13_3_14,sg,0,
28512000,P_13_3_14,so,1,
28512000,P_13_3_14,sw,0,
28512000,P_3_8_14,pressure,19048700,Pa
28512000,P_3_8_14,sg,0,
28512000,P_3_8_14,so,1,
28512000,P_3_8_14,sw,0,
28512000,P_8_8_14,pressure,19048400,Pa
28512000,P_8_8_14,sg,0,
28512000,P_8_8_14,so,1,
28512000,P_8_8_14,sw,0,
28512000,P_13_8_14,pressure,19035100,Pa
28512000,P_13_8_14,sg,0,
28512000,P_13_8_14,so,1,
28512000,P_13_8_14,sw,0,
28512000,P_3_13_14,pressure,19058700,Pa
28512000,P_3_13_14,sg,0,
28512000,P_3_13_14,so,1,
28512000,P_3_13_14,sw,0,
28512000,P_8_13_14,pressure,19048700,Pa
28512000,P_8_13_14,sg,0,
28512000,P_8_13_14,so,1,
28512000,P_8_13_14,sw,0,
28512000,P_13_13_14,pressure,19003400,Pa
28512000,P_13_13_14,sg,0,
28512000,P_13_13_14,so,1,
28512000,P_13_13_14,sw,0,
28512000,P_3_3_13,pressure,19003800,Pa
28512000,P_3_3_13,sg,0,
28512000,P_3_3_13,so,1,
28512000,P_3_3_13,sw,0,
28512000,P_8_3_13,pressure,19043200,Pa
28512000,P_8_3_13,sg,0,
28512000,P_8_3_13,so,1,
28512000,P_8_3_13,sw,0,
28512000,P_13_3_13,pressure,19003000,Pa
28512000,P_13_3_13,sg,0,
28512000,P_13_3_13,so,1,
28512000,P_13_3_13,sw,0,
28512000,P_3_8_13,pressure,19056800,Pa
28512000,P_3_8_13,sg,0,
28512000,P_3_8_13,so,1,
28512000,P_3_8_13,sw,0,
28512000,P_8_8_13,pressure,19062800,Pa
28512000,P_8_8_13,sg,0,
28512000,P_8_8_13,so,1,
28512000,P_8_8_13,sw,0,
28512000,P_13_8_13,pressure,19043200,Pa
28512000,P_13_8_13,sg,0,
28512000,P_13_8_13,so,1,
28512000,P_13_8_13,sw,0,
28512000,P_3_13_13,pressure,19065800,Pa
28512000,P_3_13_13,sg,0,
28512000,P_3_13_13,so,1,
28512000,P_3_13_13,sw,0,
28512000,P_8_13_13,pressure,19056800,Pa
28512000,P_8_13_13,sg,0,
28512000,P_8_13_13,so,1,
28512000,P_8_13_13,sw,0,
28512000,P_13_13_13,pressure,19003800,Pa
28512000,P_13_13_13,sg,0,
28512000,P_13_13_13,so,1,
28512000,P_13_13_13,sw,0,
31104000,P_3_3_15,pressure,19003200,Pa
31104000,P_3_3_15,sg,0,
31104000,P_3_3_15,so,1,
31104000,P_3_3_15,sw,0,
31104000,P_8_3_15,pressure,19031300,Pa
31104000,P_8_3_15,sg,0,
31104000,P_8_3_15,so,1,
31104000,P_8_3_15,sw,0,
31104000,P_13_3_15,pressure,19002300,Pa
31104000,P_13_3_15,sg,0,
31104000,P_13_3_15,so,1,
31104000,P_13_3_15,sw,0,
31104000,P_3_8_15,pressure,19044800,Pa
31104000,P_3_8_15,sg,0,
31104000,P_3_8_15,so,1,
31104000,P_3_8_15,sw,0,
31104000,P_8_8_15,pressure,19042700,Pa
31104000,P_8_8_15,sg,0,
31104000,P_8_8_15,so,1,
31104000,P_8_8_15,sw,0,
31104000,P_13_8_15,pressure,19031300,Pa
31104000,P_13_8_15,sg,0,
31104000,P_13_8_15,so,1,
31104000,P_13_8_15,sw,0,
31104000,P_3_13_15,pressure,19055100,Pa
31104000,P_3_13_15,sg,0,
31104000,P_3_13_15,so,1,
31104000,P_3_13_15,sw,0,
31104000,P_8_13_15,pressure,19044800,Pa
31104000,P_8_13_15,sg,0,
31104000,P_8_13_15,so,1,
31104000,P_8_13_15,sw,0,
31104000,P_13_13_15,pressure,19003200,Pa
31104000,P_13_13_15,sg,0,
31104000,P_13_13_15,so,1,
31104000,P_13_13_15,sw,0,
31104000,P_3_3_14,pressure,19003400,Pa
31104000,P_3_3_14,sg,0,
31104000,P_3_3_14,so,1,
31104000,P_3_3_14,sw,0,
31104000,P_8_3_14,pressure,19035100,Pa
31104000,P_8_3_14,sg,0,
31104000,P_8_3_14,so,1,
31104000,P_8_3_14,sw,0,
31104000,P_13_3_14,pressure,19002500,Pa
31104000,P_13_3_14,sg,0,
31104000,P_13_3_14,so,1,
31104000,P_13_3_14,sw,0,
31104000,P_3_8_14,pressure,19048700,Pa
31104000,P_3_8_14,sg,0,
31104000,P_3_8_14,so,1,
31104000,P_3_8_14,sw,0,
31104000,P_8_8_14,pressure,19048400,Pa
31104000,P_8_8_14,sg,0,
31104000,P_8_8_14,so,1,
31104000,P_8_8_14,sw,0,
31104000,P_13_8_14,pressure,19035100,Pa
31104000,P_13_8_14,sg,0,
31104000,P_13_8_14,so,1,
31104000,P_13_8_14,sw,0,
31104000,P_3_13_14,pressure,19058700,Pa
31104000,P_3_13_14,sg,0,
31104000,P_3_13_14,so,1,
31104000,P_3_13_14,sw,0,
31104000,P_8_13_14,pressure,19048700,Pa
31104000,P_8_13_14,sg,0,
31104000,P_8_13_14,so,1,
31104000,P_8_13_14,sw,0,
31104000,P_13_13_14,pressure,19003400,Pa
31104000,P_13_13_14,sg,0,
31104000,P_13_13_14,so,1,
31104000,P_13_13_14,sw,0,
31104000,P_3_3_13,pressure,19003800,Pa
31104000,P_3_3_13,sg,0,
31104000,P_3_3_13,so,1,
31104000,P_3_3_13,sw,0,
31104000,P_8_3_13,pressure,19043200,Pa
31104000,P_8_3_13,sg,0,
31104000,P_8_3_13,so,1,
31104000,P_8_3_13,sw,0,
31104000,P_13_3_13,pressure,19003000,Pa
31104000,P_13_3_13,sg,0,
31104000,P_13_3_13,so,1,
31104000,P_13_3_13,sw,0,
31104000,P_3_8_13,pressure,19056800,Pa
31104000,P_3_8_13,sg,0,
31104000,P_3_8_13,so,1,
31104000,P_3_8_13,sw,0,
31104000,P_8_8_13,pressure,19062800,Pa
31104000,P_8_8_13,sg,0,
31104000,P_8_8_13,so,1,
31104000,P_8_8_13,sw,0,
31104000,P_13_8_13,pressure,19043200,Pa
31104000,P_13_8_13,sg,0,
31104000,P_13_8_13,so,1,
31104000,P_13_8_13,sw,0,
31104000,P_3_13_13,pressure,19065800,Pa
31104000,P_3_13_13,sg,0,
31104000,P_3_13_13,so,1,
31104000,P_3_13_13,sw,0,
31104000,P_8_13_13,pressure,19056800,Pa
31104000,P_8_13_13,sg,0,
31104000,P_8_13_13,so,1,
31104000,P_8_13_13,sw,0,
31104000,P_13_13_13,pressure,19003800,Pa
31104000,P_13_13_13,sg,0,
31104000,P_13_13_13,so,1,
31104000,P_13_13_13,sw,0,
33696000,P_3_3_15,pressure,19003200,Pa
33696000,P_3_3_15,sg,0,
33696000,P_3_3_15,so,1,
33696000,P_3_3_15,sw,0,
33696000,P_8_3_15,pressure,19031300,Pa
33696000,P_8_3_15,sg,0,
33696000,P_8_3_15,so,1,
33696000,P_8_3_15,sw,0,
33696000,P_13_3_15,pressure,19002300,Pa
33696000,P_13_3_15,sg,0,
33696000,P_13_3_15,so,1,
33696000,P_13_3_15,sw,0,
33696000,P_3_8_15,pressure,19044800,Pa
33696000,P_3_8_15,sg,0,
33696000,P_3_8_15,so,1,
33696000,P_3_8_15,sw,0,
33696000,P_8_8_15,pressure,19042700,Pa
33696000,P_8_8_15,sg,0,
33696000,P_8_8_15,so,1,
33696000,P_8_8_15,sw,0,
33696000,P_13_8_15,pressure,19031300,Pa
33696000,P_13_8_15,sg,0,
33696000,P_13_8_15,so,1,
33696000,P_13_8_15,sw,0,
33696000,P_3_13_15,pressure,19055100,Pa
33696000,P_3_13_15,sg,0,
33696000,P_3_13_15,so,1,
33696000,P_3_13_15,sw,0,
33696000,P_8_13_15,pressure,19044800,Pa
33696000,P_8_13_15,sg,0,
33696000,P_8_13_15,so,1,
33696000,P_8_13_15,sw,0,
33696000,P_13_13_15,pressure,19003200,Pa
33696000,P_13_13_15,sg,0,
33696000,P_13_13_15,so,1,
33696000,P_13_13_15,sw,0,
33696000,P_3_3_14,pressure,19003400,Pa
33696000,P_3_3_14,sg,0,
33696000,P_3_3_14,so,1,
33696000,P_3_3_14,sw,0,
33696000,P_8_3_14,pressure,19035100,Pa
33696000,P_8_3_14,sg,0,
33696000,P_8_3_14,so,1,
33696000,P_8_3_14,sw,0,
33696000,P_13_3_14,pressure,19002500,Pa
33696000,P_13_3_14,sg,0,
33696000,P_13_3_14,so,1,
33696000,P_13_3_14,sw,0,
33696000,P_3_8_14,pressure,19048700,Pa
33696000,P_3_8_14,sg,0,
33696000,P_3_8_14,so,1,
33696000,P_3_8_14,sw,0,
33696000,P_8_8_14,pressure,19048400,Pa
33696000,P_8_8_14,sg,0,
33696000,P_8_8_14,so,1,
33696000,P_8_8_14,sw,0,
33696000,P_13_8_14,pressure,19035100,Pa
33696000,P_13_8_14,sg,0,
33696000,P_13_8_14,so,1,
33696000,P_13_8_14,sw,0,
33696000,P_3_13_14,pressure,19058700,Pa
33696000,P_3_13_14,sg,0,
33696000,P_3_13_14,so,1,
33696000,P_3_13_14,sw,0,
33696000,P_8_13_14,pressure,19048700,Pa
33696000,P_8_13_14,sg,0,
33696000,P_8_13_14,so,1,
33696000,P_8_13_14,sw,0,
33696000,P_13_13_14,pressure,19003400,Pa
33696000,P_13_13_14,sg,0,
33696000,P_13_13_14,so,1,
33696000,P_13_13_14,sw,0,
33696000,P_3_3_13,pressure,19003800,Pa
33696000,P_3_3_13,sg,0,
33696000,P_3_3_13,so,1,
33696000,P_3_3_13,sw,0,
33696000,P_8_3_13,pressure,19043200,Pa
33696000,P_8_3_13,sg,0,
33696000,P_8_3_13,so,1,
33696000,P_8_3_13,sw,0,
33696000,P_13_3_13,pressure,19003000,Pa
33696000,P_13_3_13,sg,0,
33696000,P_13_3_13,so,1,
33696000,P_13_3_13,sw,0,
33696000,P_3_8_13,pressure,19056800,Pa
33696000,P_3_8_13,sg,0,
33696000,P_3_8_13,so,1,
33696000,P_3_8_13,sw,0,
33696000,P_8_8_13,pressure,19062800,Pa
33696000,P_8_8_13,sg,0,
33696000,P_8_8_13,so,1,
33696000,P_8_8_13,sw,0,
33696000,P_13_8_13,pressure,19043200,Pa
33696000,P_13_8_13,sg,0,
33696000,P_13_8_13,so,1,
33696000,P_13_8_13,sw,0,
33696000,P_3_13_13,pressure,19065800,Pa
33696000,P_3_13_13,sg,0,
33696000,P_3_13_13,so,1,
33696000,P_3_13_13,sw,0,
33696000,P_8_13_13,pressure,19056800,Pa
33696000,P_8_13_13,sg,0,
33696000,P_8_13_13,so,1,
33696000,P_8_13_13,sw,0,
33696000,P_13_13_13,pressure,19003800,Pa
33696000,P_13_13_13,sg,0,
33696000,P_13_13_13,so,1,
33696000,P_13_13_13,sw,0,
36288000,P_3_3_15,pressure,19003200,Pa
36288000,P_3_3_15,sg,0,
36288000,P_3_3_15,so,1,
36288000,P_3_3_15,sw,0,
36288000,P_8_3_15,pressure,19031300,Pa
36288000,P_8_3_15,sg,0,
36288000,P_8_3_15,so,1,
36288000,P_8_3_15,sw,0,
36288000,P_13_3_15,pressure,19002300,Pa
36288000,P_13_3_15,sg,0,
36288000,P_13_3_15,so,1,
36288000,P_13_3_15,sw,0,
36288000,P_3_8_15,pressure,19044800,Pa
36288000,P_3_8_15,sg,0,
36288000,P_3_8_15,so,1,
36288000,P_3_8_15,sw,0,
36288000,P_8_8_15,pressure,19042700,Pa
36288000,P_8_8_15,sg,0,
36288000,P_8_8_15,so,1,
36288000,P_8_8_15,sw,0,
36288000,P_13_8_15,pressure,19031300,Pa
36288000,P_13_8_15,sg,0,
36288000,P_13_8_15,so,1,
36288000,P_13_8_15,sw,0,
36288000,P_3_13_15,pressure,19055100,Pa
36288000,P_3_13_15,sg,0,
36288000,P_3_13_15,so,1,
36288000,P_3_13_15,sw,0,
36288000,P_8_13_15,pressure,19044800,Pa
36288000,P_8_13_15,sg,0,
36288000,P_8_13_15,so,1,
36288000,P_8_13_15,sw,0,
36288000,P_13_13_15,pressure,19003200,Pa
36288000,P_13_13_15,sg,0,
36288000,P_13_13_15,so,1,
36288000,P_13_13_15,sw,0,
36288000,P_3_3_14,pressure,19003400,Pa
36288000,P_3_3_14,sg,0,
36288000,P_3_3_14,so,1,
36288000,P_3_3_14,sw,0,
36288000,P_8_3_14,pressure,19035100,Pa
36288000,P_8_3_14,sg,0,
36288000,P_8_3_14,so,1,
36288000,P_8_3_14,sw,0,
36288000,P_13_3_14,pressure,19002500,Pa
